Date,Close,High,Low,Open,Volume,Log_Return,Rolling_Volatility,Future_Vol,Target_Volatility_Spike,Log_Return_lag_1,Log_Return_lag_2,Log_Return_lag_3,Log_Return_lag_5,Log_Return_lag_10,Log_Return_lag_14,Daily_Range_Ratio,Open_Prev_Close_Gap_Ratio,Close_Position_in_Range,Close_Open_Ratio,Volume_lag_1,Volume_lag_2,Volume_lag_3,Volume_lag_5,Volume_lag_10,Volume_MA,Volume_to_MA_Ratio,Volume_Daily_Change_Ratio,Rolling_Volatility_lag_1,Rolling_Volatility_lag_2,Rolling_Volatility_lag_3,Rolling_Volatility_lag_5,Rolling_Volatility_lag_10,Rolling_Volatility_Daily_Change_Ratio,Short_Term_Volatility,Long_Term_Volatility,Vol_Ratio_Short_Long,RSI,MACD,MACD_Signal,MACD_Diff,BB_Upper,BB_Lower,BB_Width,BB_Percent,KC_high,KC_low,KC_mid,KC_Percent,ATR,DayOfWeek_sin,DayOfMonth_sin,DayOfWeek_cos,DayOfMonth_cos
2015-10-14,251.98899841308594,254.27499389648438,248.9029998779297,249.4929962158203,27462600,0.009894468274496332,0.20477518202773584,0.5069615553348321,0,0.016976402807395333,-0.00707619925894907,0.008573415850475552,0.00669225774201338,-0.001974859783494672,-0.0026525785544473644,0.025967058216866738,-0.017265974369969805,0.887637273996896,1.0175693259006684,28198500.0,17388300.0,16827300.0,17353100.0,12999000.0,20011350.0,1.4487418651642792,-0.02609713282621416,0.20305507018402075,0.2181756805892456,0.2175546426470109,0.22515373834804364,0.21596478808713612,0.008471159287754918,0.2087369827640454,0.2679801554195539,0.7789270158353462,66.05013823058948,3.2972188705778365,2.3411938233090175,0.956025047268819,249.54910995677463,230.74558761402616,7.829993725873527,0.9978134760840841,243.20241622924806,236.53041610717773,239.86641616821288,1.9450808244685798,4.108064659271372,0.9749279121818236,0.29936312297335804,-0.22252093395631434,-0.9541392564000488
2015-10-15,254.32000732421875,255.96200561523438,252.04600524902344,252.10699462890625,25223500,0.00920791593427537,0.20497862363215494,0.5074175769127476,0,0.009894468274496332,0.016976402807395333,-0.00707619925894907,0.004131944378731938,0.008875137866671141,0.006287901367533316,0.021318367279464994,-0.009905203056420443,0.5744605307633096,1.0100042976561414,27462600.0,28198500.0,17388300.0,15912700.0,23335900.0,20129590.0,1.3723511906992782,-0.08153270265743229,0.20477518202773584,0.20305507018402075,0.2181756805892456,0.2206750130652895,0.19612120620762954,0.0009934876014005523,0.20630268183716446,0.23381719211048857,0.8823246912471588,68.68837341482424,3.7322113913837427,2.6193973369239627,1.11281405445978,251.3681201139737,230.6725766023349,8.586637457218083,1.0300005795336113,244.1148821512858,237.44108301798502,240.7779825846354,2.1798551476489676,4.198345327791609,0.43388373911755823,0.10116832198743272,-0.900968867902419,-0.994869323391895
2015-10-16,262.8689880371094,266.135009765625,253.92599487304688,254.29600524902344,35901500,0.03306241831528717,0.19702567996986256,0.5209474747645805,0,0.00920791593427537,0.009894468274496332,0.016976402807395333,0.008573415850475552,0.02335414868766111,-0.0010782396311614989,0.015397924871945452,-0.008701685402561547,0.5806950619352476,1.0087780694009303,25223500.0,27462600.0,28198500.0,16827300.0,27535100.0,20272585.0,1.2530558247833166,0.42333538168771184,0.20497862363215494,0.20477518202773584,0.20305507018402075,0.2175546426470109,0.1983888618604399,-0.03879889288633511,0.206526434034839,0.2302281546153511,0.8970511637896275,70.97087361921365,4.216434602688054,2.938804790076781,1.2776298126112726,253.46257482492027,230.49572290457192,9.491252460428164,1.0373334796720142,245.0580825805664,238.36698303222656,241.7125328063965,2.3842156549517113,4.182249747388525,-0.433883739117558,-0.10116832198743204,-0.9009688679024191,-0.9948693233918952
2015-10-17,270.6400146484375,273.5780029296875,262.36700439453125,262.74700927734375,43199600,0.02913381488056866,0.23141142132012413,0.4925638325475841,0,0.03306241831528717,0.00920791593427537,0.009894468274496332,-0.00707619925894907,-0.012653776022319324,0.006037526926853979,0.04644524629453274,-0.03261313878104056,0.7324909702173397,1.0337126129043621,35901500.0,25223500.0,27462600.0,17388300.0,22999200.0,21381455.0,1.770938437303383,0.20328119994986282,0.19702567996986256,0.20497862363215494,0.20477518202773584,0.2181756805892456,0.216683330309442,0.1745241602796208,0.24504173309030428,0.2437873962638847,1.0051452078558722,77.46032441464074,5.229731197157804,3.3969900714929855,1.8327411256648185,257.5242309604281,229.286965938986,11.600910250746164,1.1892802674983822,246.89676666259766,239.18926544189452,243.0430160522461,3.0722956658908727,4.755590114902068,-0.9749279121818236,-0.2993631229733582,-0.2225209339563146,-0.9541392564000488
2015-10-18,261.64300537109375,271.6679992675781,260.7770080566406,270.9070129394531,22434300,-0.033808578905344916,0.24819081853740993,0.49040796350759513,0,0.02913381488056866,0.03306241831528717,0.00920791593427537,0.016976402807395333,-0.0027406993970222338,-0.001974859783494672,0.04142402426972738,-0.0291642216371692,0.7379369668065832,1.0300403243135006,43199600.0,35901500.0,25223500.0,28198500.0,18515300.0,22832440.0,2.020423773779661,-0.48068269150640286,0.23141142132012413,0.19702567996986256,0.20497862363215494,0.20305507018402075,0.22397725999769416,0.07250894152745356,0.2418662319997335,0.2438480760506386,0.991872627896012,81.50724235373559,6.583937418832221,4.034379540960833,2.549557877871388,262.92497892952986,227.67451905631,14.370361167486267,1.2188634062266188,249.13525009155273,240.51164932250975,244.82344970703124,3.493710589442245,5.216690716348795,-0.7818314824680299,-0.4853019625310808,0.6234898018587334,-0.8743466161445822
2015-10-19,263.43701171875,264.82000732421875,260.95098876953125,261.8609924316406,25258800,0.0068332950027678975,0.2962288459978359,0.30123367251572786,0,-0.033808578905344916,0.02913381488056866,0.03306241831528717,0.009894468274496332,0.00669225774201338,0.008875137866671141,0.04162538645162931,0.03540705227422395,0.0795150136181755,0.9658037366111676,22434300.0,43199600.0,35901500.0,27462600.0,17353100.0,22718505.0,0.9825625294537071,0.12590096414864738,0.24819081853740993,0.23141142132012413,0.19702567996986256,0.20477518202773584,0.22515373834804364,0.19355279838115833,0.3575123624194908,0.2622104979002043,1.3634555644509618,66.59837010732099,6.852184431708309,4.597940519110328,2.254243912597981,265.17106842077897,227.6785302730687,15.214596196110605,0.9058995943196585,250.7218660990397,241.69636713663735,246.20911661783853,2.210031635652325,5.6219978945337035,0.0,-0.651372482722222,1.0,-0.7587581226927911
2015-10-20,269.4630126953125,270.8349914550781,263.22698974609375,263.5719909667969,30889800,0.022616842061920966,0.2810612102289102,0.3028178607899997,0,0.0068332950027678975,-0.033808578905344916,0.02913381488056866,0.00920791593427537,0.004131944378731938,0.02335414868766111,0.01468669314704394,-0.00598252795545662,0.6425461429247515,1.0060185340033827,25258800.0,22434300.0,43199600.0,25223500.0,15912700.0,22846880.0,1.111816116421393,0.22293220580550144,0.2962288459978359,0.24819081853740993,0.23141142132012413,0.20497862363215494,0.2206750130652895,-0.05120242668412016,0.35749759404285414,0.2617244826203062,1.3659310373400937,67.86076329455722,7.127373515892003,5.103827118466663,2.0235463974253403,267.337414004032,228.18718621569457,15.80152742002207,0.9003734459383175,252.00146687825517,242.97646687825517,247.48896687825518,2.2670963812182627,5.4967850845446895,0.7818314824680298,-0.7907757369376986,0.6234898018587336,-0.6121059825476627
2015-10-21,266.2720031738281,270.7699890136719,263.8389892578125,269.3059997558594,25637300,-0.011912782119455399,0.28267614162929483,0.28820033554407215,0,0.022616842061920966,0.0068332950027678975,-0.033808578905344916,0.03306241831528717,0.008573415850475552,-0.012653776022319324,0.028233936943275043,-0.021862079212989157,0.8196663444297811,1.0223507122547697,30889800.0,25258800.0,22434300.0,35901500.0,16827300.0,23404195.0,1.3520358140805222,-0.17003994846195183,0.2810612102289102,0.2962288459978359,0.24819081853740993,0.19702567996986256,0.2175546426470109,0.00574583521884566,0.3673380365570205,0.26705059906564144,1.3755372122072203,71.72621960353308,7.742460500025032,5.631553794778337,2.1109067052466957,270.3805504967469,228.48435123665155,16.796611312810033,0.9780997365479809,253.8449839274089,244.26968332926435,249.0573336283366,2.6310745138309297,5.647586272004667,0.9749279121818236,-0.8978045395707417,-0.22252093395631434,-0.44039415155763423
2015-10-22,274.02301025390625,276.510009765625,266.135009765625,266.4960021972656,37808600,0.02869372725336826,0.2904827413092549,0.18538606229123353,0,-0.011912782119455399,0.022616842061920966,0.0068332950027678975,0.02913381488056866,-0.00707619925894907,-0.0027406993970222338,0.026029772838471,0.01139435068601858,0.3510336173304273,0.9887340178652472,25637300.0,30889800.0,25258800.0,43199600.0,17388300.0,23661620.0,1.0954147322734236,0.474749681128668,0.28267614162929483,0.2810612102289102,0.2962288459978359,0.23141142132012413,0.2181756805892456,0.02761676183552036,0.38969749181033936,0.26833412144989377,1.452284523878965,67.12242008838103,7.881579622631648,6.081558960348999,1.8000206622826491,272.2939033487271,229.44329910488617,17.080895749524398,0.8594675552150581,255.53793309529624,245.55243352254234,250.5451833089193,2.074965754124162,5.739258663708575,0.43388373911755823,-0.9680771188662041,-0.900968867902419,-0.2506525322587213
2015-10-23,276.4960021972656,278.6839904785156,273.5429992675781,273.64898681640625,29442500,0.008984280367577967,0.30587268497566283,0.18997491566213595,0,0.02869372725336826,-0.011912782119455399,0.022616842061920966,-0.033808578905344916,0.016976402807395333,0.00669225774201338,0.03786178390780634,-0.02746852554340672,0.760289203689759,1.0282443563677515,37808600.0,25637300.0,30889800.0,22434300.0,28198500.0,24568155.0,1.597887211441989,-0.22127505382373322,0.2904827413092549,0.28267614162929483,0.2810612102289102,0.24819081853740993,0.20305507018402075,0.05298057845723592,0.3953428294374039,0.2770788643115468,1.4268242019098265,71.84900000122505,8.519071470120195,6.569061462303239,1.9500100078169567,275.41894274837557,229.99126080387055,17.97655909010907,0.9692713245598882,257.6969668070475,246.8677675882975,252.2823671976725,2.507594709181395,6.070383044872249,-0.433883739117558,-0.9987165071710528,-0.9009688679024191,-0.05064916883871355
2015-10-24,281.65399169921875,281.70599365234375,276.5039978027344,276.5039978027344,25942400,0.018482975533646497,0.3040128163638984,0.25612628417865146,0,0.008984280367577967,0.02869372725336826,-0.011912782119455399,0.0068332950027678975,0.009894468274496332,0.004131944378731938,0.01859336543777464,-0.010296768699129965,0.5744034192093078,1.0104038952015908,29442500.0,37808600.0,25637300.0,25258800.0,27462600.0,25216145.0,1.1984009381249834,-0.118879171266027,0.30587268497566283,0.2904827413092549,0.28267614162929483,0.2962288459978359,0.20477518202773584,-0.006080531878524694,0.3934442384951216,0.2751860044165453,1.429739275183379,73.17410599520323,9.118723169815183,7.078993803805629,2.0397293660095546,278.58916276731844,230.5976414319003,18.850261216369425,0.956384783982498,259.731032816569,248.6248346964518,254.1779337565104,2.5095147051563464,6.003997913876909,-0.9749279121818236,-0.9884683243281114,-0.2225209339563146,0.15142777750457667
2015-10-25,283.67999267578125,294.0589904785156,281.44500732421875,281.44500732421875,45717100,0.007167478715194853,0.30749156404610656,0.2705948690071132,0,0.018482975533646497,0.008984280367577967,0.02869372725336826,0.022616842061920966,0.00920791593427537,0.008573415850475552,0.018469455441500155,-0.01828482481435629,0.9900034612428795,1.0186253867481458,25942400.0,29442500.0,37808600.0,30889800.0,25223500.0,25863315.0,1.0288011906657422,0.7622540705563093,0.3040128163638984,0.30587268497566283,0.2904827413092549,0.2810612102289102,0.20497862363215494,0.011442766537987592,0.39652076623755367,0.2767712548763288,1.4326659985508003,75.73920565919954,9.896082231899356,7.642411489424374,2.2536707424749824,282.25938382800564,231.26691927258025,19.859728410226086,0.9881278119411375,262.0180155436198,250.49441782633465,256.25621668497723,2.703979663065241,5.947283166819853,-0.7818314824680299,-0.9377521321470804,0.6234898018587334,0.3473052528448203
2015-10-26,285.29998779296875,285.29998779296875,280.510009765625,283.62799072265625,32108800,0.005694398925499903,0.304495334683367,0.2743261377610812,0,0.007167478715194853,0.018482975533646497,0.008984280367577967,-0.011912782119455399,0.03306241831528717,-0.00707619925894907,0.04446553680193244,-0.007878544166901723,0.17718315651953015,1.0079411085412784,45717100.0,25942400.0,29442500.0,25637300.0,35901500.0,26982375.0,1.7676427016413017,-0.2976632376069348,0.30749156404610656,0.3040128163638984,0.30587268497566283,0.28267614162929483,0.19702567996986256,-0.009744102645659282,0.3971129433343058,0.27327509156513335,1.4531618709188374,76.68235111756243,10.553966677737776,8.224722527087055,2.3292441506507213,285.80834601256714,232.04765679505005,20.762794647951246,0.9604106017284392,264.8376983642578,252.38750152587892,258.6125999450684,2.5134133665614318,6.423476023068211,0.0,-0.8486442574947509,1.0,0.5289640103269624
2015-10-27,293.7879943847656,296.2120056152344,285.00799560546875,285.1809997558594,46331800,0.029317184247970474,0.3046760967954933,0.6763182238692294,0,0.005694398925499903,0.007167478715194853,0.018482975533646497,0.02869372725336826,0.02913381488056866,0.016976402807395333,0.01678926825198343,-0.0058604877036510915,1.0,1.0058950354866332,32108800.0,45717100.0,25942400.0,37808600.0,43199600.0,27211060.0,1.1899916148967613,0.44296267689854496,0.304495334683367,0.30749156404610656,0.3040128163638984,0.2904827413092549,0.23141142132012413,0.0005936449315858216,0.36864144062374565,0.2695123423858167,1.367809122804558,77.43764644906327,11.078360464563673,8.795450114582378,2.282910349981295,289.40567457733715,232.37402665557298,21.86043182094069,0.9280103778519504,266.70351384480796,254.45421880086263,260.5788663228353,2.5181668725787447,6.306797594802179,0.7818314824680298,-0.72479278722912,0.6234898018587336,0.6889669190756865
2015-10-28,304.6180114746094,306.33099365234375,293.7030029296875,293.7030029296875,50808100,0.03620017059679138,0.3110516233667929,0.6861421799371565,0,0.029317184247970474,0.005694398925499903,0.007167478715194853,0.008984280367577967,-0.033808578905344916,0.009894468274496332,0.03813637801377295,-0.02929661794700133,0.7836478878226691,1.0301808137157615,46331800.0,32108800.0,45717100.0,29442500.0,22434300.0,28377690.0,1.702682659183435,0.09661398866437307,0.3046760967954933,0.304495334683367,0.30749156404610656,0.30587268497566283,0.24819081853740993,0.020925588316102813,0.3690653928088568,0.27820281903669164,1.3266055106371208,80.92416706921887,12.04006711439041,9.444373514543985,2.5956935998464257,294.08292390951334,232.77867734781086,23.271480182045345,0.9951890849119095,269.4384646097819,256.47836786905924,262.95841623942056,2.87880771742033,6.656598481585283,0.9749279121818236,-0.5712682150947924,-0.22252093395631434,0.8207634412072763
2015-10-29,313.8550109863281,318.1700134277344,301.822998046875,304.3240051269531,64495900,0.029872560540859655,0.3172065409898556,1.0021715704107614,0,0.03620017059679138,0.029317184247970474,0.005694398925499903,0.018482975533646497,0.0068332950027678975,0.00920791593427537,0.041455167609840506,-0.03583178976214828,0.8643503772408493,1.0371634216744285,50808100.0,46331800.0,32108800.0,25942400.0,25258800.0,29992330.0,1.7904240972397683,0.269401926070843,0.3110516233667929,0.3046760967954933,0.304495334683367,0.3040128163638984,0.2962288459978359,0.01978744735823113,0.2766219594377177,0.28990453320797016,0.954182938696154,84.26517731921122,13.52026523051694,10.259551857738577,3.2607133727783637,300.4689308506997,232.62407146863626,25.453292047312477,1.0611554163675754,272.89823048909506,258.8825352986654,265.8903828938802,3.2631614454039752,7.083126498804638,0.43388373911755823,-0.3943558551133187,-0.900968867902419,0.9189578116202306
2015-10-30,328.0150146484375,334.16900634765625,313.94000244140625,313.9429931640625,78305000,0.04412825288520052,0.3209773296604495,1.1907674614092325,1,0.029872560540859655,0.03620017059679138,0.029317184247970474,0.007167478715194853,0.022616842061920966,0.03306241831528717,0.05208460852508571,-0.03036754401155692,0.7360372923819072,1.03131861338181,64495900.0,50808100.0,46331800.0,45717100.0,30889800.0,32349470.0,2.150413122288265,0.21410818362097436,0.3172065409898556,0.3110516233667929,0.3046760967954933,0.30749156404610656,0.2810612102289102,0.011887487120621747,0.28327459427008567,0.28808168547125607,0.9833134439167601,86.44568808594154,15.262742174507935,11.260189921092449,4.002552253415486,308.084315808032,232.00108763435082,28.17451747029036,1.0758471389400424,277.00306498209636,261.56326853434246,269.2831667582194,3.3868155340605397,7.744832847522834,-0.433883739117558,-0.20129852008866114,-0.9009688679024191,0.9795299412524943
2015-10-31,314.1659851074219,332.7770080566406,309.2510070800781,328.5119934082031,48598100,-0.043137922471269186,0.34596828076354896,1.2195233352308512,1,0.04412825288520052,0.029872560540859655,0.03620017059679138,0.005694398925499903,-0.011912782119455399,0.02913381488056866,0.06167096932416707,-0.04290054069463016,0.6957837505129257,1.0448234927702977,78305000.0,64495900.0,50808100.0,32108800.0,25637300.0,35469085.0,2.420596071589426,-0.3793742417470149,0.3209773296604495,0.3172065409898556,0.3110516233667929,0.304495334683367,0.28267614162929483,0.07785892894534481,0.3256410430925763,0.3060863966591558,1.0638860355992745,88.96927169721712,17.583569221341406,12.52486578114224,5.0587034401991655,318.0631343655053,230.32967111545173,31.99657704229313,1.1134331179263706,281.94876581827805,264.7105684916179,273.32966715494797,3.6723356251940897,8.642630169937497,-0.9749279121818236,-2.4492935982947064e-16,-0.2225209339563146,1.0
2015-11-01,325.4309997558594,327.47198486328125,311.8810119628906,315.0050048828125,37001100,0.03522899562797236,0.41920784438792397,1.3567855405850437,1,-0.043137922471269186,0.04412825288520052,0.029872560540859655,0.029317184247970474,0.02869372725336826,-0.033808578905344916,0.0748839851918352,0.04566378596293918,0.20891685043455702,0.9563303362171159,48598100.0,78305000.0,64495900.0,46331800.0,37808600.0,37057625.0,1.370153755023565,-0.23863072836180838,0.34596828076354896,0.3209773296604495,0.3172065409898556,0.3046760967954933,0.2904827413092549,0.21169444627332867,0.4707458497945131,0.33403248066865987,1.409281662825672,74.38271151747414,18.096732565630305,13.639239138039855,4.45749342759045,322.8442838520939,232.26011983442956,32.636802524383754,0.904196292599447,286.5996658325195,267.31796875,276.9588172912598,2.4296625010198665,9.705728084696426,-0.7818314824680299,0.20129852008866006,0.6234898018587334,0.9795299412524945
