Close,High,Low,Open,Volume,Log_Return,Rolling_Volatility,Target_Volatility_Spike,Log_Return_lag_1,Log_Return_lag_2,Log_Return_lag_3,Log_Return_lag_5,Log_Return_lag_10,Daily_Range_Ratio,Open_Prev_Close_Gap_Ratio,Close_Position_in_Range,Close_Open_Ratio,Volume_lag_1,Volume_lag_2,Volume_lag_3,Volume_lag_5,Volume_lag_10,Volume_MA,Volume_to_MA_Ratio,Volume_Daily_Change_Ratio,Rolling_Volatility_lag_1,Rolling_Volatility_lag_2,Rolling_Volatility_lag_3,Rolling_Volatility_lag_5,Rolling_Volatility_lag_10,Rolling_Volatility_Daily_Change_Ratio,Short_Term_Volatility,Long_Term_Volatility,Vol_Ratio_Short_Long,RSI,MACD,MACD_Signal,MACD_Diff,BB_Upper,BB_Lower,BB_Width,BB_Percent,KC_high,KC_low,KC_mid,KC_Percent,ATR,Day_of_Week,Month,Quarter,Year
19546.849609375,20041.0859375,19395.79296875,19957.55859375,29227315390,-0.020687828067475794,0.42076102873341387,0,-0.010234041758595132,-0.00869820607502516,0.035702295702777984,-0.013973887936277964,-0.005850034170169328,0.03301263281017451,0.00010599786418708006,0.23409001483095734,0.9794208804425798,34711412966.0,33223790572.0,35887278685.0,20765955327.0,58571439619.0,36397651306.9,0.8030000382046437,-0.15799119388691266,0.41909759308139805,0.41647664004485696,0.4318899378327091,0.5494187486636106,0.7271303467232939,0.00396908901286089,0.36815368221694544,0.6239697459634642,0.5900184818231592,47.61007528329807,-103.5394905171197,-237.87962854526228,134.34013802814258,20239.99739041171,18519.65651583829,8.876967161443174,0.5970869545208095,20141.8580078125,18604.0787109375,19372.968359375,0.6130729554971585,734.4578877391247,4,10,4,2022
19416.568359375,19601.6953125,19299.4140625,19546.328125,16437423167,-0.0066873874171619555,0.39253488087102445,0,-0.020687828067475794,-0.010234041758595132,-0.00869820607502516,0.0299741763073446,0.016409099157190264,0.015568211869634935,-2.6678691728916115e-05,0.38756719735345807,0.9933614249799155,29227315390.0,34711412966.0,33223790572.0,30484729489.0,53071298734.0,35656783508.05,0.4609900711680578,-0.4376006503620242,0.42076102873341387,0.41909759308139805,0.41647664004485696,0.40139206623932994,0.730664707838971,-0.06708356034625289,0.358463937053506,0.5563722472909617,0.6442879543307682,46.33493557303708,-114.61270824496023,-213.22624448520187,98.61353624024164,20239.824367159898,18519.5357890901,8.876764586075858,0.5214430774698225,20109.709049479166,18615.675846354166,19362.692447916666,0.5360607189623656,703.5881279006159,5,10,4,2022
19446.42578125,19542.5390625,19349.259765625,19417.478515625,16837262532,0.0015365479891413887,0.39155942233465346,0,-0.0066873874171619555,-0.020687828067475794,-0.010234041758595132,0.035702295702777984,0.007504185755091534,0.009939065360862224,4.6875237331036647e-05,0.5027233500742732,1.0014907839656784,16437423167.0,29227315390.0,34711412966.0,35887278685.0,41037843771.0,34489796503.45,0.48818097637415103,0.024324941989856602,0.39253488087102445,0.42076102873341387,0.41909759308139805,0.4318899378327091,0.5762412863820986,-0.002485023838407612,0.355159986766203,0.5548684417682733,0.6400796297485711,46.68734239426037,-119.60038981099206,-194.5010735503599,74.90068373936785,20232.253406768465,18517.336436981535,8.85127804811349,0.5417692871649056,20069.653190104167,18681.208268229166,19375.430729166666,0.5511327824134785,667.1374971130718,6,10,4,2022
19141.484375,19515.466796875,19102.978515625,19446.416015625,27425022774,-0.01580535214708789,0.36846565087459493,0,0.0015365479891413887,-0.0066873874171619555,-0.020687828067475794,-0.00869820607502516,-0.007243323491751529,0.021549440637359137,-5.021809719612276e-07,0.09335018987281836,0.9843193912760073,16837262532.0,16437423167.0,29227315390.0,33223790572.0,43975248085.0,34021480316.75,0.8061090381331136,0.6288290760969885,0.39155942233465346,0.39253488087102445,0.42076102873341387,0.41647664004485696,0.5703754507245907,-0.0589789700944063,0.3652313537702245,0.5536505370146754,0.65967849636628,43.54239259326286,-146.4709603135998,-184.8950509030079,38.42409058940811,20223.177161500764,18551.48221349924,8.622615775081966,0.3529364984957906,20058.381315104165,18707.587760416667,19382.984537760414,0.3212160830036782,648.9482674085667,0,10,4,2022
19051.41796875,19241.9609375,18925.603515625,19139.0,28711532910,-0.004716403712704758,0.359452007954837,0,-0.01580535214708789,0.0015365479891413887,-0.0066873874171619555,-0.010234041758595132,-0.006178716506548767,0.016605452801146895,-0.0001297900910571362,0.39769717549004474,0.995423897212498,27425022774.0,16837262532.0,16437423167.0,34711412966.0,18719537670.0,33138867263.5,0.8664005526110309,0.04691008450937959,0.36846565087459493,0.39155942233465346,0.39253488087102445,0.41909759308139805,0.5687540702134585,-0.024462640950012635,0.364578759230936,0.5535830899828976,0.658580014144217,42.62901370706219,-173.03900140181213,-182.52384100276876,9.484839600956633,20172.511983555247,18652.549149257255,7.829802658125966,0.2624201135003188,20016.76064453125,18772.76298828125,19394.76181640625,0.22399960246609169,625.1917784418835,1,10,4,2022
19157.4453125,19203.19921875,19029.7578125,19052.646484375,24950173846,0.005549896374470987,0.3004994353650008,0,-0.004716403712704758,-0.01580535214708789,0.0015365479891413887,-0.020687828067475794,-0.013973887936277964,0.009053472601424136,6.448420936515758e-05,0.7361996351433526,1.0055004866757458,28711532910.0,27425022774.0,16837262532.0,29227315390.0,20765955327.0,32329587559.5,0.7717442667674376,-0.13100516352750877,0.359452007954837,0.36846565087459493,0.39155942233465346,0.42076102873341387,0.5494187486636106,-0.1640067972502278,0.35616541669920204,0.5535319214748518,0.6434415123706347,44.115196196432024,-183.42444205323773,-182.70396121286257,-0.7204808403751599,20167.793872904796,18631.656713032702,7.9183449078469845,0.3422797216305069,19975.10595703125,18817.89599609375,19396.5009765625,0.29342066510658804,592.9238947138919,2,10,4,2022
19382.904296875,19453.328125,18319.822265625,19156.966796875,44219840004,0.011700026522297709,0.3039595828359185,0,0.005549896374470987,-0.004716403712704758,-0.01580535214708789,-0.0066873874171619555,0.0299741763073446,0.058479670642430454,-2.4978049901453948e-05,0.9378707859844405,1.0117940121938749,24950173846.0,28711532910.0,27425022774.0,16437423167.0,30484729489.0,32595775657.1,1.3566126012518451,0.7723259275441603,0.3004994353650008,0.359452007954837,0.36846565087459493,0.39253488087102445,0.40139206623932994,0.01151465548251317,0.3090201829408037,0.5547120246013363,0.5570821782038926,47.2447325532792,-171.4855441855143,-180.4602778073929,8.974733621878613,20170.688577321373,18637.28857111613,7.902499016323926,0.4862499822235369,19985.695149739582,18799.846516927082,19392.770833333332,0.4916797673958341,631.5368921896853,3,10,4,2022
19185.65625,19889.146484375,19115.408203125,19382.533203125,38452356727,-0.010228526229371489,0.2956689287348354,0,0.011700026522297709,0.005549896374470987,-0.004716403712704758,0.0015365479891413887,0.035702295702777984,0.040328997411803416,-1.9145415171854788e-05,0.09079045017846595,0.9898425581908324,44219840004.0,24950173846.0,28711532910.0,16837262532.0,35887278685.0,33210911335.05,1.1578229919399503,-0.13042750214560456,0.3039595828359185,0.3004994353650008,0.359452007954837,0.39155942233465346,0.4318899378327091,-0.027275514802764095,0.18678600025611855,0.554220410225517,0.337024759120859,44.876962241787,-175.91234253917355,-179.55069075374905,3.638348214575501,20160.1485586197,18672.693042942796,7.660812108156698,0.3448595279999126,20019.988053385416,18801.587858072915,19410.787955729167,0.315223514740637,641.694134265422,4,10,4,2022
19067.634765625,19212.541015625,19019.25,19185.4375,16192235532,-0.006170546675591737,0.2952017197120689,0,-0.010228526229371489,0.011700026522297709,0.005549896374470987,-0.01580535214708789,-0.00869820607502516,0.010137125972932086,-1.1401747073415849e-05,0.25032082049209314,0.9938597837878339,38452356727.0,44219840004.0,24950173846.0,27425022774.0,33223790572.0,32852524806.05,0.4928764418440709,-0.5789013493513563,0.2956689287348354,0.3039595828359185,0.3004994353650008,0.36846565087459493,0.41647664004485696,-0.0015801762625708353,0.18583212448986086,0.5276338760884672,0.35219900182963765,43.47305197294259,-186.79075205369736,-180.99870301373872,-5.792049039958641,20137.707283795775,18721.688028704222,7.287911938434401,0.2443093451426341,20018.841536458334,18824.938606770833,19421.890071614584,0.20327964093168926,609.6653400768204,5,10,4,2022
19268.09375,19389.603515625,19068.9140625,19068.9140625,17988916650,0.010458171486817167,0.28289124493314627,0,-0.006170546675591737,-0.010228526229371489,0.011700026522297709,-0.004716403712704758,-0.010234041758595132,0.016643548515275414,6.709258336048619e-05,0.6210983415858167,1.0104452559200368,16192235532.0,38452356727.0,44219840004.0,28711532910.0,34711412966.0,31544530722.5,0.5702705425625151,0.11095942338840727,0.2952017197120689,0.2956689287348354,0.3039595828359185,0.359452007954837,0.41909759308139805,-0.04170190739718551,0.2057693831094392,0.5278782156815609,0.3898046500058041,46.532578854255824,-177.1940228393978,-180.23776697887055,3.04374413947275,20137.594876863823,18726.342623136177,7.262528423568226,0.38387972485631483,20015.65963541667,18845.046549479168,19430.35309244792,0.3613894339665862,589.1155836427617,6,10,4,2022
19550.7578125,19635.802734375,19173.333984375,19268.5625,27472552998,0.014563494131467007,0.28801330335076986,0,0.010458171486817167,-0.006170546675591737,-0.010228526229371489,0.005549896374470987,-0.020687828067475794,0.02365477361211622,2.432778281452985e-05,0.8161066626123387,1.0146453744279056,17988916650.0,16192235532.0,38452356727.0,24950173846.0,29227315390.0,29989586391.45,0.916069752993739,0.5271933008817404,0.28289124493314627,0.2952017197120689,0.2956689287348354,0.3004994353650008,0.42076102873341387,0.018106104410668657,0.1963872742822032,0.5263493146853947,0.37311205468099873,50.593396507837255,-145.1072126533909,-173.2116561137746,28.10444346038372,20145.448846563282,18762.50974718672,7.1087723404677,0.5699803163195166,19967.564127604164,18892.982877604165,19430.273502604166,0.6121221032805434,580.0693812397074,0,10,4,2022
19334.416015625,19666.994140625,19144.76953125,19550.466796875,30580012344,-0.011127327349328565,0.28396133817546737,0,0.014563494131467007,0.010458171486817167,-0.006170546675591737,0.011700026522297709,-0.0066873874171619555,0.027010105138576056,-1.4885132729429846e-05,0.3631511824040033,0.9889490730070684,27472552998.0,17988916650.0,16192235532.0,44219840004.0,16437423167.0,28865022071.95,1.0594141334025367,0.1131114150995076,0.28801330335076986,0.28289124493314627,0.2952017197120689,0.3039595828359185,0.39253488087102445,-0.01406867366250655,0.2042131402983039,0.5185900886047277,0.39378527431509847,47.61280449470022,-135.57236553297116,-165.68379799761394,30.111432464642775,20142.729338563622,18755.99878643638,7.12995318341012,0.4171085927986006,19944.88665364583,18931.58763020833,19438.237141927082,0.39754147206233437,575.9376118207997,1,10,4,2022
19139.53515625,19348.416015625,19127.6875,19335.02734375,22425387184,-0.010130621895940859,0.28471696360918686,0,-0.011127327349328565,0.014563494131467007,0.010458171486817167,-0.010228526229371489,0.0015365479891413887,0.011532595427372293,3.161864958868986e-05,0.05367524090148921,0.9898892210481827,30580012344.0,27472552998.0,17988916650.0,38452356727.0,16837262532.0,27934399242.6,0.8027875233415169,-0.2666652017097695,0.28396133817546737,0.28801330335076986,0.28289124493314627,0.2956689287348354,0.39155942233465346,0.0026610151881048165,0.21169825136296927,0.515001562925333,0.41106331825571985,45.03880199528131,-142.10311095249563,-160.9676605885903,18.864549636094665,20131.261417057627,18724.115145442374,7.242993871655405,0.29522162634220545,19914.826953125,18945.9462890625,19430.38662109375,0.19980671961785784,550.5655335210997,2,10,4,2022
19053.740234375,19315.19921875,18971.458984375,19138.0859375,24493974420,-0.004492679159130498,0.2838215772759809,0,-0.010130621895940859,-0.011127327349328565,0.014563494131467007,-0.006170546675591737,-0.01580535214708789,0.01804056474722247,-7.571859703848444e-05,0.23937043666013239,0.9955927827160745,22425387184.0,30580012344.0,27472552998.0,16192235532.0,27425022774.0,26960335559.35,0.9085189005188531,0.09224310015373512,0.28471696360918686,0.28396133817546737,0.28801330335076986,0.2952017197120689,0.36846565087459493,-0.003144829594470534,0.1909035932214787,0.5137696000308845,0.37157432672155544,43.91326945800034,-152.4444225167681,-159.26301297422586,6.818590457457759,20130.970036109953,18686.601643577545,7.441827657077366,0.2541862537948171,19865.35621744792,18946.52027994792,19405.93824869792,0.11669107623152873,535.7922978678068,3,10,4,2022
19172.46875,19237.384765625,18770.970703125,19053.203125,32459287866,0.00621191065339352,0.2843989769305158,0,-0.004492679159130498,-0.010130621895940859,-0.011127327349328565,0.010458171486817167,-0.004716403712704758,0.024327282447650356,-2.8189183246604614e-05,0.8608189142560426,1.0062596102197383,24493974420.0,22425387184.0,30580012344.0,17988916650.0,28711532910.0,27647323069.15,1.174048127003637,0.3251948136067336,0.2838215772759809,0.28471696360918686,0.28396133817546737,0.28289124493314627,0.359452007954837,0.002034375469534707,0.19243157415894108,0.5139758036305118,0.3743981191326212,45.92712727709635,-149.33811070083175,-157.27803251954705,7.939921818715305,20130.264795401738,18673.344188973264,7.509201564293311,0.3425887167937728,19862.781510416666,18921.311393229167,19392.046451822916,0.2667714590040606,530.8367096272492,4,10,4,2022
19208.189453125,19248.068359375,19132.244140625,19172.380859375,16104440957,0.0018613913940529582,0.2778092673481271,0,0.00621191065339352,-0.004492679159130498,-0.010130621895940859,0.014563494131467007,0.005549896374470987,0.006029939418946976,-4.584210105962488e-06,0.6556945802839702,1.0018677176305149,32459287866.0,24493974420.0,22425387184.0,27472552998.0,24950173846.0,27414247350.65,0.5874478606328821,-0.5038572311418805,0.2843989769305158,0.2838215772759809,0.28471696360918686,0.28801330335076986,0.3004994353650008,-0.023170651503428882,0.18988306540226355,0.5136774537674083,0.3696542723641557,46.548961291692365,-142.3530170265185,-154.29302942094134,11.940012394422837,20125.755128549434,18694.262058950568,7.375025429199475,0.3590149369835548,19851.97942708333,18938.895638020833,19395.43753255208,0.2949278240726,501.19296027887424,5,10,4,2022
19567.0078125,19646.65234375,19124.197265625,19207.734375,22128794335,0.01850815095417208,0.25799525797397155,0,0.0018613913940529582,0.00621191065339352,-0.004492679159130498,-0.011127327349328565,0.011700026522297709,0.02670081614580027,-2.369188028421715e-05,0.8475571688654452,1.0187046233816943,16104440957.0,32459287866.0,24493974420.0,30580012344.0,44219840004.0,26996450592.95,0.8196927317837417,0.3740802548865528,0.2778092673481271,0.2843989769305158,0.2838215772759809,0.28396133817546737,0.3039595828359185,-0.0713223484705653,0.20991003243612344,0.5160018438062429,0.40680093483337243,52.462781764276954,-106.63442189533816,-144.7613079158207,38.126886020482544,20119.969074812238,18694.390886125264,7.345622548570506,0.612114392110936,19847.278157552086,18944.780501302084,19396.029329427085,0.6894503347336695,502.71168298216895,6,10,4,2022
19345.572265625,19589.125,19206.32421875,19567.76953125,30202235805,-0.011381303255268389,0.20535994749716716,0,0.01850815095417208,0.0018613913940529582,0.00621191065339352,-0.010130621895940859,-0.010228526229371489,0.019787513958953583,3.892872928242973e-05,0.36376113554496564,0.9886447320799568,22128794335.0,16104440957.0,32459287866.0,22425387184.0,38452356727.0,26712198448.95,1.1306533179109106,0.36483874122462445,0.25799525797397155,0.2778092673481271,0.2843989769305158,0.28471696360918686,0.2956689287348354,-0.2040165811191562,0.21249827491120968,0.5163739903850953,0.41152009758031227,48.869376870661526,-95.09893461284446,-134.82883325522548,39.729898642381016,19928.70856929157,18786.524243208427,5.900438887271096,0.48945516905638004,19788.592903645833,18933.46555989583,19361.02923177083,0.48192436920792625,494.1466185727283,0,10,4,2022
20095.857421875,20348.412109375,19261.447265625,19344.96484375,47761524910,0.038050125599863024,0.2663100019033274,0,-0.011381303255268389,0.01850815095417208,0.0018613913940529582,-0.004492679159130498,-0.006170546675591737,0.05408900058012967,-3.139849608270949e-05,0.7676514664184603,1.0388159184671562,30202235805.0,22128794335.0,16104440957.0,24493974420.0,16192235532.0,27439085165.85,1.7406383857666947,0.5813903718377382,0.20535994749716716,0.25799525797397155,0.2778092673481271,0.2838215772759809,0.2952017197120689,0.29679621147644186,0.3023580461968033,0.5262920789757785,0.5745061692458394,59.09321353528337,-25.125603797641816,-112.88818736370875,87.76258356606694,19907.645615770376,18801.10125922962,5.717283280257339,1.1700897076489605,19805.834635416668,18896.20553385417,19351.02008463542,1.3188363102721214,536.490777513962,1,10,4,2022
20770.44140625,20938.134765625,20076.1171875,20092.236328125,58895950537,0.033017194358947406,0.2971901201707724,0,0.038050125599863024,-0.011381303255268389,0.01850815095417208,0.00621191065339352,0.010458171486817167,0.041502130901542214,-0.00018019105500113275,0.805464106962001,1.0337545839621471,47761524910.0,30202235805.0,22128794335.0,32459287866.0,17988916650.0,28648312044.4,2.0558262017574127,0.2331254215182888,0.2663100019033274,0.20535994749716716,0.25799525797397155,0.2843989769305158,0.28289124493314627,0.11595553320094507,0.3457188629458712,0.5145433508827159,0.6718945300775517,65.72850778248639,83.7961054669504,-73.55132879757693,157.34743426452732,20187.752239967467,18602.494439720034,8.173486563969455,1.3675674494026047,19848.866438802084,18903.866048177086,19376.366243489585,1.9752112026518953,559.7426918433218,2,10,4,2022
20285.8359375,20854.044921875,20255.373046875,20772.802734375,49625110402,-0.023607984321621485,0.3017005551651758,0,0.033017194358947406,0.038050125599863024,-0.011381303255268389,0.0018613913940529582,0.014563494131467007,0.029511816858052514,0.00011368694958449254,0.05088411849145243,0.976557482247248,58895950537.0,47761524910.0,30202235805.0,16104440957.0,27472552998.0,29668201795.0,1.672669976593032,-0.15741048493946647,0.2971901201707724,0.2663100019033274,0.20535994749716716,0.2778092673481271,0.28801330335076986,0.015176934521953822,0.3884065605059244,0.5155099470388893,0.7534414471281261,58.40001372247677,129.52069948659118,-32.93692314074331,162.4576226273345,20313.474482621667,18550.67082987833,9.071619296237861,0.9843212571753783,19886.727473958334,18946.389192708335,19416.558333333334,1.4244307304081343,562.5233477830845,3,10,4,2022
20595.3515625,20724.98046875,20086.068359375,20287.95703125,43994715910,0.015142492579417856,0.3042286114187664,0,-0.023607984321621485,0.033017194358947406,0.038050125599863024,0.01850815095417208,-0.011127327349328565,0.031022151160475003,0.00010456033246719637,0.7971099555824568,1.0151515764143484,49625110402.0,58895950537.0,47761524910.0,22128794335.0,30580012344.0,31046066432.15,1.417078585660724,-0.11345857865886144,0.3017005551651758,0.2971901201707724,0.2663100019033274,0.25799525797397155,0.28396133817546737,0.008379355656825115,0.38009757232595054,0.5169191689175933,0.735313362671109,61.36308665910351,188.5594973710795,11.362360961621249,177.19713640945824,20507.657953089285,18474.365679723218,10.431948287336091,1.043128875548,19955.037727864583,18981.036360677084,19468.037044270834,1.6574054782739895,567.9796878967928,4,10,4,2022
